module,subbase_thickness_in,pavement_thickness_in,fe3_psi,axle_load_kip,wheel_load_kip,tire_pressure_psi,subbase_material,k_eff_pci,radius_relative_stiffness_in,contact_radius_in,equivalent_resisting_radius_b_in,edge_stress_psi,Mu_kip_in_per_ft,concrete_MR_psi,Re3_decimal,Re3_percent,tufstrand_dosage_lb_per_cy,Mcr_kip_in_per_ft,Mn_FRC_kip_in_per_ft,Mtotal_FRC_kip_in_per_ft,phi_FRC,phi_Mtotal_FRC_kip_in_per_ft,demand_capacity_ratio,cracking_ratio,parking_lot_area_sf,roadway_area_sf,total_area_sf,concrete_volume_cy_total,subbase_volume_cy_total,fe3_psi_for_lcc_lca_mapping,fiber_quantity_note,feasible,warnings
FRC,10,12,100,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,650.0,0.15384615384615385,15.384615384615385,3.0,187.2,28.8,216.0,1.0,216.0,0.19717511680101454,0.2275097501550168,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,100,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,10,12,150,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,650.0,0.23076923076923078,23.076923076923077,3.4,187.2,43.2,230.39999999999998,1.0,230.39999999999998,0.18485167200095115,0.2275097501550168,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,150,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,10,12,200,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,650.0,0.3076923076923077,30.76923076923077,4.9,187.2,57.6,244.79999999999998,1.0,244.79999999999998,0.17397804423618932,0.2275097501550168,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,200,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,10,12,250,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,650.0,0.38461538461538464,38.46153846153847,6.4,187.2,72.0,259.2,1.0,259.2,0.1643125973341788,0.2275097501550168,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,250,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,10,12,300,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,650.0,0.46153846153846156,46.15384615384615,7.9,187.2,86.4,273.6,1.0,273.6,0.1556645658955378,0.2275097501550168,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,300,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,10,12,350,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,650.0,0.5384615384615384,53.84615384615385,9.4,187.2,100.8,288.0,1.0,288.0,0.14788133760076091,0.2275097501550168,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,350,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,10,12,400,19.0,9.5,100.0,#57 stone,140.0,44.78676569548484,5.499039842323396,5.77022359949313,147.88133760076087,42.58982522901914,650.0,0.6153846153846154,61.53846153846154,10.9,187.2,115.2,302.4,1.0,302.4,0.14083936914358183,0.2275097501550168,45000.0,41000.0,86000.0,3185.185185185185,2654.320987654321,400,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,6,100,19.0,9.5,100.0,#57 stone,150.0,26.174982388104926,5.499039842323396,5.136027579968186,481.21635365065237,34.647577462846975,650.0,0.15384615384615385,15.384615384615385,3.0,46.8,7.2,54.0,1.0,54.0,0.6416218048675366,0.7403328517702346,45000.0,41000.0,86000.0,1592.5925925925926,3185.185185185185,100,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,6,150,19.0,9.5,100.0,#57 stone,150.0,26.174982388104926,5.499039842323396,5.136027579968186,481.21635365065237,34.647577462846975,650.0,0.23076923076923078,23.076923076923077,3.4,46.8,10.8,57.599999999999994,1.0,57.599999999999994,0.6015204420633156,0.7403328517702346,45000.0,41000.0,86000.0,1592.5925925925926,3185.185185185185,150,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,6,200,19.0,9.5,100.0,#57 stone,150.0,26.174982388104926,5.499039842323396,5.136027579968186,481.21635365065237,34.647577462846975,650.0,0.3076923076923077,30.76923076923077,4.9,46.8,14.4,61.199999999999996,1.0,61.199999999999996,0.5661368866478265,0.7403328517702346,45000.0,41000.0,86000.0,1592.5925925925926,3185.185185185185,200,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,6,250,19.0,9.5,100.0,#57 stone,150.0,26.174982388104926,5.499039842323396,5.136027579968186,481.21635365065237,34.647577462846975,650.0,0.38461538461538464,38.46153846153847,6.4,46.8,18.0,64.8,1.0,64.8,0.5346848373896138,0.7403328517702346,45000.0,41000.0,86000.0,1592.5925925925926,3185.185185185185,250,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,6,300,19.0,9.5,100.0,#57 stone,150.0,26.174982388104926,5.499039842323396,5.136027579968186,481.21635365065237,34.647577462846975,650.0,0.46153846153846156,46.15384615384615,7.9,46.8,21.6,68.4,1.0,68.4,0.5065435301585814,0.7403328517702346,45000.0,41000.0,86000.0,1592.5925925925926,3185.185185185185,300,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,6,350,19.0,9.5,100.0,#57 stone,150.0,26.174982388104926,5.499039842323396,5.136027579968186,481.21635365065237,34.647577462846975,650.0,0.5384615384615384,53.84615384615385,9.4,46.8,25.2,72.0,1.0,72.0,0.4812163536506524,0.7403328517702346,45000.0,41000.0,86000.0,1592.5925925925926,3185.185185185185,350,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,6,400,19.0,9.5,100.0,#57 stone,150.0,26.174982388104926,5.499039842323396,5.136027579968186,481.21635365065237,34.647577462846975,650.0,0.6153846153846154,61.53846153846154,10.9,46.8,28.8,75.6,1.0,75.6,0.4583012891910976,0.7403328517702346,45000.0,41000.0,86000.0,1592.5925925925926,3185.185185185185,400,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,8,100,19.0,9.5,100.0,#57 stone,150.0,32.47808772970976,5.499039842323396,5.201089693986001,300.65170917264993,38.48341877409919,650.0,0.15384615384615385,15.384615384615385,3.0,83.2,12.8,96.0,1.0,96.0,0.40086894556353325,0.46254109103484603,45000.0,41000.0,86000.0,2123.456790123457,3185.185185185185,100,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,8,150,19.0,9.5,100.0,#57 stone,150.0,32.47808772970976,5.499039842323396,5.201089693986001,300.65170917264993,38.48341877409919,650.0,0.23076923076923078,23.076923076923077,3.4,83.2,19.2,102.4,1.0,102.4,0.3758146364658124,0.46254109103484603,45000.0,41000.0,86000.0,2123.456790123457,3185.185185185185,150,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,8,200,19.0,9.5,100.0,#57 stone,150.0,32.47808772970976,5.499039842323396,5.201089693986001,300.65170917264993,38.48341877409919,650.0,0.3076923076923077,30.76923076923077,4.9,83.2,25.6,108.80000000000001,1.0,108.80000000000001,0.353707893144294,0.46254109103484603,45000.0,41000.0,86000.0,2123.456790123457,3185.185185185185,200,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,8,250,19.0,9.5,100.0,#57 stone,150.0,32.47808772970976,5.499039842323396,5.201089693986001,300.65170917264993,38.48341877409919,650.0,0.38461538461538464,38.46153846153847,6.4,83.2,32.0,115.2,1.0,115.2,0.33405745463627773,0.46254109103484603,45000.0,41000.0,86000.0,2123.456790123457,3185.185185185185,250,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,8,300,19.0,9.5,100.0,#57 stone,150.0,32.47808772970976,5.499039842323396,5.201089693986001,300.65170917264993,38.48341877409919,650.0,0.46153846153846156,46.15384615384615,7.9,83.2,38.4,121.6,1.0,121.6,0.31647548333963155,0.46254109103484603,45000.0,41000.0,86000.0,2123.456790123457,3185.185185185185,300,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,8,350,19.0,9.5,100.0,#57 stone,150.0,32.47808772970976,5.499039842323396,5.201089693986001,300.65170917264993,38.48341877409919,650.0,0.5384615384615384,53.84615384615385,9.4,83.2,44.8,128.0,1.0,128.0,0.30065170917264994,0.46254109103484603,45000.0,41000.0,86000.0,2123.456790123457,3185.185185185185,350,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,8,400,19.0,9.5,100.0,#57 stone,150.0,32.47808772970976,5.499039842323396,5.201089693986001,300.65170917264993,38.48341877409919,650.0,0.6153846153846154,61.53846153846154,10.9,83.2,51.2,134.4,1.0,134.4,0.28633496111680945,0.46254109103484603,45000.0,41000.0,86000.0,2123.456790123457,3185.185185185185,400,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,10,100,19.0,9.5,100.0,#57 stone,150.0,38.39484868355252,5.499039842323396,5.431260308356283,204.12763231729474,40.82552646345895,650.0,0.15384615384615385,15.384615384615385,3.0,130.0,20.0,150.0,1.0,150.0,0.2721701764230597,0.31404251125737653,45000.0,41000.0,86000.0,2654.320987654321,3185.185185185185,100,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,10,150,19.0,9.5,100.0,#57 stone,150.0,38.39484868355252,5.499039842323396,5.431260308356283,204.12763231729474,40.82552646345895,650.0,0.23076923076923078,23.076923076923077,3.4,130.0,30.0,160.0,1.0,160.0,0.2551595403966184,0.31404251125737653,45000.0,41000.0,86000.0,2654.320987654321,3185.185185185185,150,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,10,200,19.0,9.5,100.0,#57 stone,150.0,38.39484868355252,5.499039842323396,5.431260308356283,204.12763231729474,40.82552646345895,650.0,0.3076923076923077,30.76923076923077,4.9,130.0,40.0,170.0,1.0,170.0,0.24015015566740558,0.31404251125737653,45000.0,41000.0,86000.0,2654.320987654321,3185.185185185185,200,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,10,250,19.0,9.5,100.0,#57 stone,150.0,38.39484868355252,5.499039842323396,5.431260308356283,204.12763231729474,40.82552646345895,650.0,0.38461538461538464,38.46153846153847,6.4,130.0,50.0,180.0,1.0,180.0,0.22680848035254972,0.31404251125737653,45000.0,41000.0,86000.0,2654.320987654321,3185.185185185185,250,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,10,300,19.0,9.5,100.0,#57 stone,150.0,38.39484868355252,5.499039842323396,5.431260308356283,204.12763231729474,40.82552646345895,650.0,0.46153846153846156,46.15384615384615,7.9,130.0,60.0,190.0,1.0,190.0,0.21487119191294185,0.31404251125737653,45000.0,41000.0,86000.0,2654.320987654321,3185.185185185185,300,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,10,350,19.0,9.5,100.0,#57 stone,150.0,38.39484868355252,5.499039842323396,5.431260308356283,204.12763231729474,40.82552646345895,650.0,0.5384615384615384,53.84615384615385,9.4,130.0,70.0,200.0,1.0,200.0,0.20412763231729475,0.31404251125737653,45000.0,41000.0,86000.0,2654.320987654321,3185.185185185185,350,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,10,400,19.0,9.5,100.0,#57 stone,150.0,38.39484868355252,5.499039842323396,5.431260308356283,204.12763231729474,40.82552646345895,650.0,0.6153846153846154,61.53846153846154,10.9,130.0,80.0,210.0,1.0,210.0,0.19440726887361404,0.31404251125737653,45000.0,41000.0,86000.0,2654.320987654321,3185.185185185185,400,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,12,100,19.0,9.5,100.0,#57 stone,150.0,44.02089771897309,5.499039842323396,5.77022359949313,146.75064207414266,42.264184917353084,650.0,0.15384615384615385,15.384615384615385,3.0,187.2,28.8,216.0,1.0,216.0,0.19566752276552354,0.2257702185756041,45000.0,41000.0,86000.0,3185.185185185185,3185.185185185185,100,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,12,150,19.0,9.5,100.0,#57 stone,150.0,44.02089771897309,5.499039842323396,5.77022359949313,146.75064207414266,42.264184917353084,650.0,0.23076923076923078,23.076923076923077,3.4,187.2,43.2,230.39999999999998,1.0,230.39999999999998,0.18343830259267835,0.2257702185756041,45000.0,41000.0,86000.0,3185.185185185185,3185.185185185185,150,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,12,200,19.0,9.5,100.0,#57 stone,150.0,44.02089771897309,5.499039842323396,5.77022359949313,146.75064207414266,42.264184917353084,650.0,0.3076923076923077,30.76923076923077,4.9,187.2,57.6,244.79999999999998,1.0,244.79999999999998,0.1726478142048737,0.2257702185756041,45000.0,41000.0,86000.0,3185.185185185185,3185.185185185185,200,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,12,250,19.0,9.5,100.0,#57 stone,150.0,44.02089771897309,5.499039842323396,5.77022359949313,146.75064207414266,42.264184917353084,650.0,0.38461538461538464,38.46153846153847,6.4,187.2,72.0,259.2,1.0,259.2,0.16305626897126962,0.2257702185756041,45000.0,41000.0,86000.0,3185.185185185185,3185.185185185185,250,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,12,300,19.0,9.5,100.0,#57 stone,150.0,44.02089771897309,5.499039842323396,5.77022359949313,146.75064207414266,42.264184917353084,650.0,0.46153846153846156,46.15384615384615,7.9,187.2,86.4,273.6,1.0,273.6,0.15447436007804488,0.2257702185756041,45000.0,41000.0,86000.0,3185.185185185185,3185.185185185185,300,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,12,350,19.0,9.5,100.0,#57 stone,150.0,44.02089771897309,5.499039842323396,5.77022359949313,146.75064207414266,42.264184917353084,650.0,0.5384615384615384,53.84615384615385,9.4,187.2,100.8,288.0,1.0,288.0,0.14675064207414265,0.2257702185756041,45000.0,41000.0,86000.0,3185.185185185185,3185.185185185185,350,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
FRC,12,12,400,19.0,9.5,100.0,#57 stone,150.0,44.02089771897309,5.499039842323396,5.77022359949313,146.75064207414266,42.264184917353084,650.0,0.6153846153846154,61.53846153846154,10.9,187.2,115.2,302.4,1.0,302.4,0.13976251626108827,0.2257702185756041,45000.0,41000.0,86000.0,3185.185185185185,3185.185185185185,400,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.
