alternative_id,module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,fe3_psi,n_simulations,random_seed,total_present_worth_mean,total_present_worth_std,total_present_worth_p05,total_present_worth_p50,total_present_worth_p95,total_present_worth_min,total_present_worth_max,gwp_total_project_kgco2e_mean,gwp_total_project_kgco2e_std,gwp_total_project_kgco2e_p05,gwp_total_project_kgco2e_p50,gwp_total_project_kgco2e_p95,gwp_total_project_kgco2e_min,gwp_total_project_kgco2e_max,demand_capacity_ratio_k_mean,demand_capacity_ratio_k_std,demand_capacity_ratio_k_p05,demand_capacity_ratio_k_p50,demand_capacity_ratio_k_p95,demand_capacity_ratio_k_min,demand_capacity_ratio_k_max
287,SRC,10,10,#5,18.0,nan,50000,42,864666.9229395356,70869.43994664034,751158.7771739729,864996.392904232,978612.1799370868,673145.864577856,1118583.474045448,1032390.3500666696,85286.9462481241,903592.197737163,1026241.6207168056,1183304.1207881975,852994.9925440067,1289997.4496644856,0.5564395190236034,0.012753023158840875,0.5382081978944411,0.5552905023201632,0.5781434018836565,0.5365798013774817,0.5813191243448389
288,SRC,10,10,#5,24.0,nan,50000,42,822372.4188900061,69672.66468041274,710653.9433985646,822586.7765222695,934042.8389240187,638131.7639354449,1071219.6178732095,1021838.6073443429,85216.42976436821,893166.3546962201,1015765.8539647802,1172645.8054137384,843469.8705213189,1276556.6087507545,0.7381153519798446,0.016916846945401166,0.7139315592184637,0.7365911847711986,0.766905487455283,0.7117714961259154,0.7711180737689566
289,SRC,10,10,#6,6.0,nan,50000,42,1390787.409874868,105359.63636874627,1216232.7565438054,1391102.085810178,1564823.0430776607,1099444.3494696317,1719494.025834075,1163648.2556466882,87580.90481031754,1030838.5167925014,1157496.5794192792,1317519.7249340133,961902.6668608884,1457194.1558386844,0.1415350686034858,0.003243838631116027,0.1368977788378775,0.14124280654734475,0.14705563363263738,0.13648358249692394,0.14786340533296122
290,SRC,10,10,#6,8.0,nan,50000,42,1219342.1502488866,91156.55415562417,1068200.0586459767,1219341.7758748764,1370006.6724243348,960617.7438104721,1520559.9627280985,1120875.6469782582,86550.39674135999,989840.1559643926,1114649.8132025264,1273484.5575341491,928304.6256638676,1402710.2811170984,0.18433226628128435,0.004224706514253033,0.17829275861486749,0.18395163038879447,0.1915221328847874,0.17775331810046555,0.1925741575852927
291,SRC,10,10,#6,10.0,nan,50000,42,1116474.9944732976,83731.29993068946,978231.8582475007,1116240.3965484272,1254119.237045096,877321.7804149762,1401199.5248645123,1095212.0817772,86061.66332236178,964935.619722813,1089133.6835005353,1247162.0206036894,907668.4623342156,1370019.9562841468,0.22724984236827997,0.005208333347083275,0.21980417269327637,0.22678058406471177,0.2361137058972064,0.21913913572314633,0.23741067062389482
292,SRC,10,10,#6,12.0,nan,50000,42,1047896.890622905,79384.58382084458,917637.4791094768,1047756.4795796785,1177747.1929598013,821791.1381513124,1323775.0948204773,1078103.0383098277,85790.90530182546,948219.4196886305,1072056.2904904494,1229664.711515226,893540.6726395956,1348226.4063955124,0.2702248763720027,0.006193277056443002,0.2613711621231102,0.26966687700994924,0.28076497796820415,0.26058036054910966,0.28230721064601727
293,SRC,10,10,#6,15.0,nan,50000,42,979318.7867725122,75619.16801732023,856513.1072849381,979235.4551657353,1102316.3671864357,766260.4958876484,1246977.328294333,1060993.9948424555,85564.69649357932,931400.8030023001,1054716.6438245531,1212110.2101447082,878815.6758143153,1326432.8565068783,0.33474307656719104,0.00767196804284123,0.32377547215374286,0.3340518507049237,0.34779970585688724,0.32279586081895706,0.3497101580635262
294,SRC,10,10,#6,18.0,nan,50000,42,937201.8814176412,73633.88417525463,818284.1335514244,937122.189538263,1056433.9342299036,732156.6249259182,1199812.3575143984,1050486.5599037518,85448.00842867303,921250.9255744861,1044235.5186386458,1201685.7141607327,869330.5506960886,1313048.4549782404,0.39929749172752455,0.009151489039102893,0.38621481059350404,0.39847296458315173,0.4148720612727901,0.38504628351638226,0.41715093969500916
295,SRC,10,10,#6,24.0,nan,50000,42,876451.6309969231,71258.94557456499,762146.2874195504,876779.5048797091,991256.1465122919,682902.0010602601,1131780.6785051166,1035330.4296413977,85309.66918617024,906465.6476562929,1029179.1674092584,1186316.4349019106,855649.0201717315,1293742.5316739266,0.5284594393086159,0.012111748424764493,0.5111448643864782,0.5273681999158393,0.5490719611998891,0.5095983503792875,0.552087995205132
296,SRC,10,12,#3,6.0,nan,50000,42,973225.1428261917,82700.19039843768,841483.4346554443,973805.8328277168,1105305.9650554783,756600.6944171716,1267397.0544919996,1224801.38473188,102267.53382282252,1070391.3134989738,1217384.9076846056,1405787.2672872208,1011514.319376322,1531480.1686846213,0.4090753638845549,0.009055416828015335,0.3961300245643231,0.40825949261525585,0.4244864318043957,0.39497376466902673,0.42674138659103067
297,SRC,10,12,#3,8.0,nan,50000,42,931878.3204278449,81687.2930666725,801974.045004107,932462.2649293945,1061911.6327221422,722612.1051397576,1221094.4675894305,1214486.0720893159,102207.99664413178,1060028.8970586574,1207338.176209065,1395399.268016998,1002202.6242176921,1518340.493101863,0.5431813347721083,0.012024027438003565,0.5259921630159089,0.5420979988291861,0.5636445676675634,0.5244568498469452,0.5666387576359448
298,SRC,10,12,#3,10.0,nan,50000,42,907070.2269888367,81208.27157924569,777621.0248882169,907586.3039038888,1036087.3346757136,702074.375712725,1193312.9154478891,1208296.8845037774,102178.89059727365,1053954.7221124324,1201152.1342448026,1389035.1516030708,996615.6071225142,1511165.176833891,0.677298440595997,0.014992884534333364,0.6558650840347023,0.6759476177716255,0.702814257952754,0.6539506861189458,0.7065477444822271
299,SRC,10,12,#3,12.0,nan,50000,42,890531.4980294978,80943.66725335359,761458.7152128519,890945.9684381764,1018757.8268561912,688382.5560947033,1174791.8806868617,1204170.7594467516,102162.24607078733,1049867.0383772822,1197006.909613884,1385037.9136823325,992890.9290590622,1506468.6158807937,0.8114210680931101,0.01796186386010314,0.7857433519913539,0.8098027473747108,0.8419896779287827,0.7834498537216821,0.8464624914565837
300,SRC,10,12,#4,6.0,nan,50000,42,1113546.0138358686,88000.96149761368,971166.8549520903,1113473.2503687292,1256188.645968002,870224.5430316365,1424536.5623742174,1259809.000088546,102572.01000567626,1104625.9884648696,1252234.0683133353,1441043.9225732493,1043115.9056517347,1576072.9720878392,0.22976629275008553,0.005086176625554495,0.2224952544852611,0.22930804047322373,0.23842226242187656,0.22184581535239553,0.23968880802052667
301,SRC,10,12,#4,8.0,nan,50000,42,1037452.0988642385,84784.10604375423,901736.8520892075,1037831.0029226779,1173827.9129981522,808608.0250254007,1339322.151535443,1240824.8925417366,102387.29997895719,1086164.2977397798,1233367.3065056242,1422190.1558016906,1025978.8368628441,1551890.9600600128,0.3040142351701226,0.006729751689208684,0.29439359364557305,0.30340790073438956,0.31546734244677455,0.2935342911826029,0.31714316654992314
302,SRC,10,12,#4,10.0,nan,50000,42,991795.7498812603,83240.24004498888,859102.0601319078,992354.0278941398,1124996.450411825,771638.1142216591,1288193.5050321782,1229434.428013651,102298.75494872133,1074980.4270239854,1222018.749726274,1410496.187938356,1015696.5955895096,1537381.752843317,0.3782835427637364,0.008373799698851363,0.3663126218707394,0.37752908355783643,0.39253459253395717,0.36524339568856384,0.3946198129133028
303,SRC,10,12,#4,12.0,nan,50000,42,961358.1838926086,82382.45795272027,830153.8550613609,961877.995964489,1092849.226373774,746991.5070191649,1254107.7406966686,1221840.784994927,102249.03673530847,1067499.5542008448,1214499.8813123493,1402826.2018649513,1008841.7680739532,1527708.9480321866,0.4525633709333437,0.010018080595167999,0.43824183774442893,0.45166076597474775,0.4696127595380658,0.4369626581064245,0.4721074341864022
304,SRC,10,12,#4,15.0,nan,50000,42,930920.6179039566,81666.98896326183,801014.7218243863,931491.4362190668,1060947.1842967134,721819.2576218474,1220021.9763611588,1214247.1419762033,102206.78088800645,1059787.1905298398,1207070.7487573766,1395171.1827796355,1001986.940558397,1518036.143221056,0.5639935224138604,0.01248473236144188,0.5461457413773063,0.5628686780657708,0.5852408114163903,0.5445516021336678,0.5883497248472103
305,SRC,10,12,#4,18.0,nan,50000,42,912224.0723420393,81299.71710184074,782796.3123263749,912697.4529704608,1041396.7626118683,706341.0591494461,1199084.4925245985,1209582.679228642,102184.52866574231,1055221.396063672,1202448.6831972953,1390425.9388163295,997776.3018032657,1512628.7324011696,0.6754305575309806,0.01495153650599185,0.6540563108115928,0.6740834600644814,0.7008760062580848,0.6521471925055802,0.7045991964162039
306,SRC,10,12,#4,24.0,nan,50000,42,885264.2689209786,80868.6802574641,756443.7377905167,885688.052999725,1013242.0343302373,684022.0063198116,1168893.329857894,1202856.6774481174,102157.40886277916,1048565.2019819699,1195661.199967883,1383739.30415543,991704.6992850626,1504972.8623302693,0.8983148755120933,0.01988537164233723,0.8698873731333444,0.8965232513703836,0.9321570297510056,0.8673482677371174,0.9371088298525952
307,SRC,10,12,#5,6.0,nan,50000,42,1288305.1547617656,98005.03680062832,1126454.0322255946,1288293.3012977703,1449685.0445732772,1011734.5410075522,1621042.2797584883,1303408.3644708649,103170.58359552408,1147250.7846806205,1296024.236545275,1485598.1285365804,1079796.0344783182,1631609.9706693713,0.15192851719014444,0.0033631359223267932,0.14712068376607854,0.15162550673508896,0.15765210972122334,0.14669125470021968,0.15848958850217712
308,SRC,10,12,#5,8.0,nan,50000,42,1168936.881472327,90806.60833830693,1021069.1549046064,1169037.3242792063,1316844.0274749638,915076.9125591518,1486566.4914854893,1273628.0576138906,102735.53526398141,1118124.5648637,1266135.7395404582,1455170.9793919134,1055204.9512234917,1593675.7282072473,0.20012348331336735,0.004429994368930842,0.19379050258131483,0.1997243514790839,0.20766272147332612,0.19322484945650928,0.2087658663861126
309,SRC,10,12,#5,10.0,nan,50000,42,1097315.917498664,87250.60167972614,956302.1115472902,1097272.3658642755,1238396.6938136178,857082.3354901116,1406361.1524515308,1255759.873499706,102528.72790084853,1100634.276229311,1248249.6386351231,1437041.9152017226,1039460.7345715676,1570915.1827299728,0.24835369005361402,0.005497632912564923,0.24049444681137608,0.24785836655523696,0.25770990145978284,0.23979247001929796,0.2590789067620011
310,SRC,10,12,#5,12.0,nan,50000,42,1049568.6081828885,85243.86936178386,912934.1197089589,1049858.9214765956,1186967.9570543875,818419.2841107515,1352890.9264288917,1243847.7507569161,102413.60822129171,1089130.5234907155,1236375.1051391133,1425171.6478289221,1028707.589270344,1555741.4857451231,0.2966010963391439,0.006565652190571061,0.2872150463008274,0.29600954687342246,0.307774928948804,0.28637669722660963,0.30940988944987163
311,SRC,10,12,#5,15.0,nan,50000,42,1001821.2988671132,83553.21009191209,868477.2171400505,1002315.8130992816,1135651.3417133067,779756.2327313913,1299420.7004062526,1231935.6280141263,102316.76315181638,1077373.2187467422,1224545.4491461227,1413088.7917173204,1017954.4439691205,1540567.7887602737,0.3689891191783236,0.008168055507994144,0.3573123237148234,0.36825319702900894,0.3828900207709801,0.3562693684112939,0.38492400730247456
312,SRC,10,12,#5,18.0,nan,50000,42,972494.8389429791,82680.01655922295,840766.4937591057,973078.9997584422,1104556.8851016692,756009.3359309278,1266579.2175445321,1224619.1866222683,102266.36274978361,1070235.5712607296,1217210.9063381716,1405605.9833010233,1011349.848039973,1531248.0841967303,0.4413882751559747,0.009770705271960735,0.42742038195505716,0.4405079581188263,0.4580166651495842,0.42617278895417204,0.4604497390809403
313,SRC,10,12,#5,24.0,nan,50000,42,930200.3348934499,81651.81367170665,800315.7351772416,930755.839264129,1060190.8921605072,721222.9611907232,1219215.361372294,1214067.4438999416,102205.87139799455,1059616.9633240332,1206898.9019772871,1394986.9813189462,1001824.7260172851,1517807.2432829991,0.5862030897816601,0.012976370108030967,0.5676524788728753,0.58503395005546,0.6082870782811366,0.565995563832143,0.6115184179802351
314,SRC,10,12,#6,6.0,nan,50000,42,1498615.325878312,113682.5772570912,1309898.683861009,1498535.1577081727,1686845.7635238327,1182031.7382319109,1865072.6889048226,1355877.0922022874,104207.76606929288,1197884.6209668103,1348583.8045860971,1539233.4303082293,1121354.062018509,1698444.790370929,0.11013128358106844,0.002437899630915881,0.10664613888256749,0.10991163468979426,0.11428025181824165,0.10633485055365643,0.11488733082371182
315,SRC,10,12,#6,8.0,nan,50000,42,1327170.0662523306,100645.29268618468,1160576.1036612857,1327108.4582748478,1492997.3451725682,1043205.1325727514,1666138.6257988461,1313104.4835338572,103336.4130573179,1156678.5627980398,1305770.5698705385,1495538.519679622,1087756.0208214882,1643960.915649343,0.14426477044893377,0.003193488890672275,0.13969945908996415,0.14397704478326762,0.14969964717853362,0.13929169176124934,0.15049488092611865
316,SRC,10,12,#6,10.0,nan,50000,42,1224302.9104767414,93962.8515394456,1070053.0155925201,1224229.6430774196,1378027.1954066728,959909.1691772556,1548568.604845706,1287440.9183327989,102923.33389810934,1131554.376137497,1280200.247353778,1469211.3426452915,1066610.9185816303,1611270.5908163914,0.17845195947945117,0.003950266917854707,0.17280478203545904,0.17809604993430808,0.1851747678193409,0.17230038391667774,0.18615845233260858
317,SRC,10,12,#6,12.0,nan,50000,42,1155724.8066263488,90104.11700399547,1009200.2969642469,1155928.0483004223,1302313.6541118259,904378.5269135918,1471770.8383195617,1270331.8748654267,102694.3133074068,1114902.00291307,1262832.838318168,1451715.8227451916,1052483.12888701,1589477.040927757,0.21266507341974866,0.004707618826734774,0.20593520948749394,0.21224092828976837,0.22067679003726318,0.2053341073013576,0.2218490682226424
318,SRC,10,12,#6,15.0,nan,50000,42,1087146.7027759561,86797.76031449718,947015.9309508583,1087233.5400342871,1227271.3877997573,848847.8846499278,1394973.0717934174,1253222.8313980547,102502.68106490819,1098123.5499072238,1245734.145298475,1434559.1696604306,1037170.5313102816,1567683.491039123,0.26401004757096247,0.005844206810297938,0.25565535317601684,0.26348349859824016,0.27395607985215537,0.2549091233687197,0.2754113880252916
319,SRC,10,12,#6,18.0,nan,50000,42,1045029.7974210851,85069.2400622463,908653.3504645694,1045457.5560304944,1182044.863608709,814744.0136881977,1347808.1010134828,1242715.396459351,102403.61532378691,1088057.94125928,1235278.9622585438,1424067.776297892,1027685.4061920547,1554299.089510485,0.31537158375426766,0.0069811614160470055,0.30539153478507575,0.3147425979070264,0.3272525556394296,0.3045001305436947,0.32899098509556285
320,SRC,10,12,#6,24.0,nan,50000,42,984279.547000367,83015.41576936354,852123.2946761213,984797.4816329947,1116956.8746732904,765551.9212544321,1279776.422004201,1227559.2661969967,102285.78432770651,1073106.6289666842,1220141.7078467319,1408600.7758117875,1014003.8756676978,1534993.1662061713,0.41811907797871783,0.009255611237227313,0.4048875470224208,0.4172851696748071,0.4338708491147809,0.40370572488399076,0.4361756557580321
321,SRC,12,6,#4,6.0,nan,50000,42,821919.8313856641,59300.74338977489,724241.5329690275,821719.8672149193,919932.6225629593,647637.1193601036,1019173.1428080546,689076.9506777736,51992.10069019284,610337.59031054,685351.5357987531,780804.3801893686,571257.0180649364,858504.017391425,0.6359852511239767,0.017349105429911752,0.6111835152173696,0.6344221384658697,0.6655110307989303,0.6089682582933792,0.6698312569217061
322,SRC,12,6,#4,8.0,nan,50000,42,745825.9164140341,54448.39535211728,656007.0911413702,745567.9524758304,835506.1651933941,584752.4832712597,933822.9284406595,670092.8431309641,51644.24438296295,591937.6112465862,666418.216782358,761364.5413295067,555670.6714122638,834322.0053635988,0.8262789826929547,0.022540147212416803,0.7940562965886575,0.8242481696596455,0.8646391980437369,0.7911782106042367,0.8702520829957417
323,SRC,12,6,#5,6.0,nan,50000,42,996678.9723115611,73270.03924974574,876166.3497795267,996739.9768825597,1117351.1394975223,789147.1173360194,1221952.4208419987,732676.3150600925,53124.18946877907,651847.9669293858,729028.5814619977,825748.2424113842,605784.1484078058,914041.0159729571,0.44740060738318393,0.012204686025626589,0.429953171787527,0.4463009945361731,0.46817129622650316,0.42839479084779375,0.47121047329538435
324,SRC,12,6,#5,8.0,nan,50000,42,877310.6990221227,63367.4122833435,772810.9970075812,877160.3499744767,982244.8773532715,692489.488887619,1083445.1464897252,702896.008203118,52301.39373274599,623640.5281246345,699199.1770075265,794768.2720217286,582200.5812831807,876106.7735108332,0.5711801641702026,0.015581280965478608,0.5489056545619911,0.569776328243039,0.5976973509322989,0.5469161260135101,0.6015773583093544
325,SRC,12,6,#5,10.0,nan,50000,42,805689.7350484595,58188.51054961849,709683.1985349057,805531.9009607836,901800.2947320024,634311.5883514418,1000861.9293567473,685027.8240889333,51910.373349259724,606453.4328565224,681303.0436638356,776636.4308950559,568050.4410084058,853346.2280335587,0.6962206829132682,0.018992273812954905,0.6690699251247572,0.6945095247372347,0.7285429080788889,0.6666448567985293,0.7332723114356853
326,SRC,12,6,#5,12.0,nan,50000,42,757942.4257326839,55155.9923631442,666938.3925524845,757702.9822525136,848968.5759407639,594783.3060992351,947391.7033341082,673115.7013461436,51693.598466854855,594845.2503917469,669444.8505779053,764439.5920505377,558399.4238197638,838172.5310487091,0.8218402740259243,0.022419063233659626,0.7897906857724523,0.8198203703677789,0.8599944211795079,0.7869280606498845,0.8655771541349047
327,SRC,12,6,#6,6.0,nan,50000,42,1206989.143428108,93147.90520190111,1055828.2522270954,1206846.4003507849,1357677.436159879,959444.3145603781,1465982.8299883332,785145.0427915145,55066.07967729693,700565.8154846554,781702.81256186,881238.5993146582,647335.0890458764,980875.8356745148,0.3509567511365687,0.0095737844015202,0.33727036982356384,0.35009417619606487,0.36725000902451926,0.3360479210771465,0.3696340462668062
328,SRC,12,6,#6,8.0,nan,50000,42,1035543.8838021263,76752.8997519412,909689.6046010833,1035643.2792392795,1161376.9449100753,820617.7089012186,1267048.7668823565,742372.4341230845,53436.89062843147,660925.3354800274,738695.9397382739,835997.4552561811,613462.6816032043,926391.9609529289,0.43726901978977106,0.011928305431863037,0.42021668920537397,0.4361943081692996,0.4575693470602205,0.41869359850158194,0.46053970060008287
329,SRC,12,6,#6,10.0,nan,50000,42,932676.728026537,67792.23727773847,821176.9322344741,932590.1299449315,1044696.4378933427,737321.7455057227,1147688.3290187705,716708.8689220264,52656.84299261639,636646.6881857789,713004.5342323617,809036.1500190223,593139.237137601,893701.6361199773,0.525902726176958,0.014346153194900851,0.505393916414225,0.5246101722902643,0.5503178961767595,0.5035620977463393,0.5538903354615596
330,SRC,12,6,#6,12.0,nan,50000,42,864098.6241761446,62361.95467004997,761393.0459733009,863930.9830358902,967529.6383025086,681791.1032420589,1068114.7037763798,699599.8254546543,52223.379790765495,620472.470931776,695887.0602130264,791476.6609673967,579590.274160532,871908.0862313429,0.6155543436572186,0.016791768656703378,0.5915493588866283,0.6140414457014518,0.644131613171981,0.5894052666777774,0.6483130528370618
331,SRC,12,6,#6,15.0,nan,50000,42,795520.5203257516,57511.77451891852,700690.5695498077,795366.5915763016,890410.5797111427,625892.8607707091,989473.848698634,682490.7819872823,51861.237879830274,603985.5878082247,678780.6839466981,774040.2355486202,566041.3111834631,850114.5363427086,0.7509641200464378,0.020485625523140972,0.7216785135833744,0.7491184144742502,0.7858278234312263,0.7190627635110872,0.7909290970896301
332,SRC,12,6,#6,18.0,nan,50000,42,753403.6149708806,54887.82123080697,662878.2398008498,753178.8297305836,843916.0495428854,591025.787708086,942308.8779186993,671983.3470485784,51674.84123601969,593731.704244671,668315.7687457509,763327.4503635147,557377.2407414746,836730.1348140708,0.8869562839859944,0.02419536939795497,0.8523673442625512,0.8847763394161546,0.9281334587333709,0.8492779077608332,0.9341585225238669
333,SRC,12,8,#3,6.0,nan,50000,42,789426.8763794313,61422.71852395852,689298.3529967592,789147.8310782409,889643.731101386,614672.4907180858,1009893.5748963002,846298.1718767064,68350.53086250676,743043.6603468193,841349.6277604633,967193.3290772418,699561.0094217082,1055161.848520452,0.685521016201081,0.01681380702662643,0.6614845260694302,0.6840061326412075,0.7141357919755966,0.6593376198450809,0.7183227195744402
334,SRC,12,8,#3,8.0,nan,50000,42,748080.0539810845,60063.265717056376,650244.9817316271,747845.1398777657,845993.940916213,580442.9416730314,963590.9879937313,835982.8592341424,68266.13754792264,732918.6288715659,831159.0166297129,956703.4936483881,690249.3142630783,1042022.1729376934,0.907044044359023,0.022247113022177464,0.8752402707241487,0.905039633001228,0.9449055560173762,0.8723996014250733,0.9504454704079505
335,SRC,12,8,#4,6.0,nan,50000,42,929747.747389108,68359.3864955581,817459.7485800039,929587.2868858533,1041984.5574458505,730224.5081223829,1167033.0827785183,881305.7872333728,68789.36708652036,777125.000770095,876446.4597158807,1002871.23132167,731162.595697121,1099754.6519236695,0.39216880522289627,0.009618743199765415,0.37841815222480285,0.3913021796028392,0.4085385767718421,0.3771899628199113,0.4109338095293913
336,SRC,12,8,#4,8.0,nan,50000,42,853653.832417478,64184.667205294114,748754.7739386072,853523.3657753239,958856.4679925722,667843.6805265382,1081818.671939744,862321.6796865631,68522.29460243633,758714.5332725313,857301.0632481966,983415.8171702246,714025.5269082303,1075572.6398958433,0.5153870149251505,0.012640922171872071,0.4973159498440538,0.5142480982509265,0.536900117398517,0.4957018671767953,0.5400479247827953
337,SRC,12,8,#4,10.0,nan,50000,42,807997.4834344999,62143.04989945277,706615.3567811272,807853.7040080643,909528.4359852079,630046.4292245023,1030690.025436479,850931.2151584774,68395.1200633949,747551.3084288479,845975.6036638243,971883.8575573168,703743.2856348958,1061063.4326791477,0.6387333736198836,0.0156662442604978,0.616337403155184,0.6373218827042565,0.6653951561675857,0.6143370258901317,0.6692963208687523
338,SRC,12,8,#4,12.0,nan,50000,42,777559.9174458481,60997.4312083608,678112.571272665,777353.3727735259,877050.2265474156,604848.2616898117,996604.2611009693,843337.5721397534,68324.20542489443,740181.181868471,838428.0707430114,964164.388004452,696888.4581193395,1051390.6278680172,0.7621419935955402,0.018693093434563567,0.7354189346738829,0.7604577908517858,0.7939550551059429,0.7330320678219289,0.7986099573945794
339,SRC,12,8,#4,15.0,nan,50000,42,747122.3514571964,60035.909834373226,649307.5987236631,746878.3936052073,844982.2174397093,579650.0941551212,962518.4967654595,835743.9291210298,68264.42662434597,732685.5340677099,830913.3543675896,956463.6111533033,690033.6306037833,1041717.8230568866,0.9473159584482025,0.02323486420133274,0.9141001267688474,0.9452225530856481,0.9868584860994108,0.911133334388231,0.9926443675494527
340,SRC,12,8,#5,6.0,nan,50000,42,1104506.888315005,80796.68491647614,971002.9187423092,1104560.7989895497,1237909.1649815906,871734.5060982986,1367531.0839127465,924905.1516156917,69659.21046099674,819448.1927328703,919939.5478146868,1047494.2613510903,765950.9245163958,1155291.6505052014,0.2652005447707462,0.006504586552053396,0.25590179225019527,0.26461449717213414,0.2762704521033441,0.25507124047014285,0.27789020620845134
341,SRC,12,8,#5,8.0,nan,50000,42,985138.6150255664,71922.62374837072,866869.4500363509,984932.0788278003,1103607.7106072789,775076.8776498982,1229063.0118897902,895124.8447587172,69026.71050914621,790623.8432590992,890188.6898891274,1016978.5106397659,742367.3573917708,1117357.4080430777,0.3454287964255251,0.008472348749750037,0.33331699290638295,0.3446654581872435,0.3598475630602126,0.3322351832818945,0.3619573238509235
342,SRC,12,8,#5,10.0,nan,50000,42,913517.6510519033,67394.62265391197,802651.0256891553,913411.9707495855,1024287.9820012008,717082.300580858,1148857.6728558317,877256.6606445324,68726.65252854911,773252.3252075785,872407.4105944295,998743.9147150726,727507.4246169538,1094596.862565803,0.4258805785081422,0.010445593489031008,0.41094788632125534,0.42493945566638514,0.44365753497297067,0.40961411880250664,0.44625866769658673
343,SRC,12,8,#5,12.0,nan,50000,42,865770.341736128,64787.71169330734,759710.8605886253,865667.8349940747,972062.8448934775,677874.5033545136,1095387.4468331924,865344.5379017427,68560.22157030439,761667.3276451356,860396.1069030247,986468.3757516418,716754.2793157303,1079423.1655809535,0.5064390765701305,0.012421455656284861,0.4886817539227245,0.5053199333009348,0.5275786773657629,0.4870956942979337,0.5306718338069396
344,SRC,12,8,#5,15.0,nan,50000,42,818023.0324203525,62559.02726902591,715966.0374889197,817816.8371453042,920179.079133757,638346.2211023069,1041917.2208105533,853432.4151589529,68420.91028904259,750059.6575184056,848475.3698381573,974347.6508018465,706001.1340145068,1064249.468596104,0.6273801950749518,0.015387784302769348,0.6053823022148898,0.6259937927315544,0.6535680772596985,0.603417480693729,0.657399900634398
345,SRC,12,8,#5,18.0,nan,50000,42,788696.5724962187,61395.74820980521,688575.2595802777,788416.7849442789,888902.4978600072,614067.8983664081,1009075.737948833,846115.973767095,68348.86192435723,742859.5806537464,841177.7142000808,967021.6434932812,699396.5380853593,1054929.7640325609,0.7483885920343848,0.018355763091154897,0.7221477699706627,0.7467347819429707,0.7796275639217002,0.7198039758513015,0.784198465143683
346,SRC,12,8,#6,6.0,nan,50000,42,1314817.0594315515,99196.58505096773,1152111.5561691897,1314928.0418983998,1477379.1227077062,1042031.7033226574,1611561.4930590808,977373.8793471138,71163.31391703838,868989.5025354574,972543.1716324834,1102067.8206068955,807501.8651544664,1222126.4702067594,0.19756959083523684,0.0048457988830773015,0.1906421890369053,0.19713299601463485,0.20581647081120372,0.19002344304038304,0.2070231582110217
347,SRC,12,8,#6,8.0,nan,50000,42,1143371.7998055702,83972.13847999535,1004417.3009615336,1143200.7732043643,1282257.815858253,903205.0976634978,1412627.4299531044,934601.2706786836,69900.24937273633,828545.9246408148,929647.6786331872,1057343.5699607616,773629.4577117943,1167642.5954851734,0.2543937818742176,0.006239528557286623,0.24547394793322674,0.253831615363217,0.2650125971325766,0.24467724063930868,0.2665663472308681
348,SRC,12,8,#6,10.0,nan,50000,42,1040504.6440299808,75856.63558762317,915393.8890679206,1040500.1058650071,1165649.8500324169,819909.134268002,1293266.992089518,908937.7054776256,69299.68524971217,804071.3482876202,903975.9893091158,1031116.8629772785,753306.013246191,1134952.2706522217,0.311582121740627,0.007642189727348967,0.3006570874711881,0.31089357883294033,0.32458807245292526,0.2996812784430887,0.32649110934601944
349,SRC,12,8,#6,12.0,nan,50000,42,971926.5401795881,71036.6665120332,855209.6287783665,971805.9079734297,1088762.428157092,764378.4920043382,1214267.3587238626,891828.6620102533,68966.83583298246,787418.3177910686,886940.0579010264,1013632.0462561182,739757.0502691221,1113158.7207635874,0.36894046403099223,0.00904902055506279,0.35600426862156315,0.36812516905049714,0.3843406463782771,0.3548488254477975,0.3865940083827592
350,SRC,12,8,#6,15.0,nan,50000,42,903348.4363291954,66809.81723150847,793542.1302709254,903264.304308325,1013056.5404707904,708847.8497406743,1137469.5921977183,874719.6185428814,68688.94255085208,770754.9690595525,869798.5254466642,996063.9933236117,725217.2213556678,1091365.170874953,0.4551401930374527,0.011163245465764854,0.4391815681376825,0.45413441147922856,0.4741384939821991,0.4377561657207024,0.4769183344109169
351,SRC,12,8,#6,18.0,nan,50000,42,861231.5309743244,64558.922479466375,755592.6905341069,861073.2737080583,967079.497744581,674116.9849633643,1090304.6214177837,864212.1836041774,68545.8094896644,760544.4685936974,859246.5292257428,985345.8061555945,715732.0962374411,1077980.7693463154,0.541444324340096,0.013280031056620656,0.5224596092821093,0.5402478254930219,0.5640451018060219,0.5207639206560973,0.5673520583124462
352,SRC,12,8,#6,24.0,nan,50000,42,800481.2805536062,61843.56337153273,699691.5684680197,800285.8211774959,901508.1325004114,623824.0348488122,1022272.9424085018,849056.0533418234,68376.57489947439,745763.9422567153,844098.8226804633,969962.4957706975,702050.565713084,1058674.8460420016,0.7142041653748545,0.01751732000978245,0.6891619551912048,0.7126258969878176,0.7440162230163258,0.6869252194356819,0.7483783374672995
353,SRC,12,10,#3,6.0,nan,50000,42,897254.7923828751,72499.79521847043,780220.0973690129,897357.7397493748,1014452.6412276925,697763.6879733641,1157889.3183953844,1038527.0084323053,85311.23970164346,909634.0891107725,1032447.5217110056,1189220.7638916492,857915.8649176747,1296412.4830526968,0.5094907089795302,0.0117712098319947,0.4926629573277913,0.5084301512946423,0.5295236812507058,0.49115992570524386,0.5324549152799358
