alternative_id,output,parameter,spearman_rho,abs_spearman_rho
277,gwp_total_project_kgco2e,rebar_gwp_factor,0.08044888485909156,0.08044888485909156
277,gwp_total_project_kgco2e,trucking_gwp_factor,0.040530383084436156,0.040530383084436156
277,gwp_total_project_kgco2e,demolition_gwp_factor,0.02227012740487605,0.02227012740487605
277,gwp_total_project_kgco2e,crushing_gwp_factor,0.02560967155417987,0.02560967155417987
277,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
278,total_present_worth,concrete_unit_cost,0.8665365532142947,0.8665365532142947
278,total_present_worth,stone_57_unit_cost,0.30125726810219894,0.30125726810219894
278,total_present_worth,rebar_unit_cost,0.29087906889359966,0.29087906889359966
278,total_present_worth,fiber_unit_cost,0.0015817386387446954,0.0015817386387446954
278,total_present_worth,demolition_cost,0.0500682421543313,0.0500682421543313
278,total_present_worth,crushing_cost,0.04206579736956232,0.04206579736956232
278,total_present_worth,recycled_aggregate_credit,-0.03449340691850136,0.03449340691850136
278,total_present_worth,discount_rate,-0.21221031735360818,0.21221031735360818
278,gwp_total_project_kgco2e,concrete_gwp_factor,0.9966735147602694,0.9966735147602694
278,gwp_total_project_kgco2e,stone_57_gwp_factor,0.023012323900884934,0.023012323900884934
278,gwp_total_project_kgco2e,rebar_gwp_factor,0.06609215169018086,0.06609215169018086
278,gwp_total_project_kgco2e,trucking_gwp_factor,0.039806306460754524,0.039806306460754524
278,gwp_total_project_kgco2e,demolition_gwp_factor,0.02227666486683067,0.02227666486683067
278,gwp_total_project_kgco2e,crushing_gwp_factor,0.025707555246827028,0.025707555246827028
278,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
279,total_present_worth,concrete_unit_cost,0.8781682941167074,0.8781682941167074
279,total_present_worth,stone_57_unit_cost,0.3052728716744612,0.3052728716744612
279,total_present_worth,rebar_unit_cost,0.24698178217220074,0.24698178217220074
279,total_present_worth,fiber_unit_cost,0.001320539634576216,0.001320539634576216
279,total_present_worth,demolition_cost,0.05073539507015016,0.05073539507015016
279,total_present_worth,crushing_cost,0.04228218258961688,0.04228218258961688
279,total_present_worth,recycled_aggregate_credit,-0.03546766677069907,0.03546766677069907
279,total_present_worth,discount_rate,-0.21499364272249616,0.21499364272249616
279,gwp_total_project_kgco2e,concrete_gwp_factor,0.9972734123743975,0.9972734123743975
279,gwp_total_project_kgco2e,stone_57_gwp_factor,0.023014956418645986,0.023014956418645986
279,gwp_total_project_kgco2e,rebar_gwp_factor,0.05649975962941591,0.05649975962941591
279,gwp_total_project_kgco2e,trucking_gwp_factor,0.03931513762231806,0.03931513762231806
279,gwp_total_project_kgco2e,demolition_gwp_factor,0.02227372718935749,0.02227372718935749
279,gwp_total_project_kgco2e,crushing_gwp_factor,0.02576804424080322,0.02576804424080322
279,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
280,total_present_worth,concrete_unit_cost,0.8879784356136875,0.8879784356136875
280,total_present_worth,stone_57_unit_cost,0.30872771181075515,0.30872771181075515
280,total_present_worth,rebar_unit_cost,0.2017527177876131,0.2017527177876131
280,total_present_worth,fiber_unit_cost,0.0010805512268642207,0.0010805512268642207
280,total_present_worth,demolition_cost,0.051328101792659245,0.051328101792659245
280,total_present_worth,crushing_cost,0.04240867389126748,0.04240867389126748
280,total_present_worth,recycled_aggregate_credit,-0.03637740167938296,0.03637740167938296
280,total_present_worth,discount_rate,-0.217406203469083,0.217406203469083
280,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977703521886123,0.9977703521886123
280,gwp_total_project_kgco2e,stone_57_gwp_factor,0.023015133422582056,0.023015133422582056
280,gwp_total_project_kgco2e,rebar_gwp_factor,0.04688858397296344,0.04688858397296344
280,gwp_total_project_kgco2e,trucking_gwp_factor,0.03882046773367219,0.03882046773367219
280,gwp_total_project_kgco2e,demolition_gwp_factor,0.022274512672685803,0.022274512672685803
280,gwp_total_project_kgco2e,crushing_gwp_factor,0.025824244582233702,0.025824244582233702
280,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
281,total_present_worth,concrete_unit_cost,0.8930404145890563,0.8930404145890563
281,total_present_worth,stone_57_unit_cost,0.31053528338687014,0.31053528338687014
281,total_present_worth,rebar_unit_cost,0.17340935277902775,0.17340935277902775
281,total_present_worth,fiber_unit_cost,0.0009088250939315301,0.0009088250939315301
281,total_present_worth,demolition_cost,0.051623901028905565,0.051623901028905565
281,total_present_worth,crushing_cost,0.04243987255966395,0.04243987255966395
281,total_present_worth,recycled_aggregate_credit,-0.036910980730252396,0.036910980730252396
281,total_present_worth,discount_rate,-0.2186618321721961,0.2186618321721961
281,gwp_total_project_kgco2e,concrete_gwp_factor,0.9980246465199779,0.9980246465199779
281,gwp_total_project_kgco2e,stone_57_gwp_factor,0.023008412554163367,0.023008412554163367
281,gwp_total_project_kgco2e,rebar_gwp_factor,0.040982346970440946,0.040982346970440946
281,gwp_total_project_kgco2e,trucking_gwp_factor,0.03851376153306951,0.03851376153306951
281,gwp_total_project_kgco2e,demolition_gwp_factor,0.022269730730859895,0.022269730730859895
281,gwp_total_project_kgco2e,crushing_gwp_factor,0.02585377354547751,0.02585377354547751
281,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
282,total_present_worth,concrete_unit_cost,0.6958719329830528,0.6958719329830528
282,total_present_worth,stone_57_unit_cost,0.24738811295729127,0.24738811295729127
282,total_present_worth,rebar_unit_cost,0.6283820910205689,0.6283820910205689
282,total_present_worth,fiber_unit_cost,0.00334369962373748,0.00334369962373748
282,total_present_worth,demolition_cost,0.04096663392438665,0.04096663392438665
282,total_present_worth,crushing_cost,0.036742003231208804,0.036742003231208804
282,total_present_worth,recycled_aggregate_credit,-0.02374534518450614,0.02374534518450614
282,total_present_worth,discount_rate,-0.17407206933905803,0.17407206933905803
282,gwp_total_project_kgco2e,concrete_gwp_factor,0.9855836422610494,0.9855836422610494
282,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022889481818531794,0.022889481818531794
282,gwp_total_project_kgco2e,rebar_gwp_factor,0.1582115216354126,0.1582115216354126
282,gwp_total_project_kgco2e,trucking_gwp_factor,0.044271017429996416,0.044271017429996416
282,gwp_total_project_kgco2e,demolition_gwp_factor,0.022123194089201277,0.022123194089201277
282,gwp_total_project_kgco2e,crushing_gwp_factor,0.02500754532750702,0.02500754532750702
282,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
283,total_present_worth,concrete_unit_cost,0.7720914310302766,0.7720914310302766
283,total_present_worth,stone_57_unit_cost,0.2708972239442629,0.2708972239442629
283,total_present_worth,rebar_unit_cost,0.5133989687427997,0.5133989687427997
283,total_present_worth,fiber_unit_cost,0.0027538703391815486,0.0027538703391815486
283,total_present_worth,demolition_cost,0.04496208540531284,0.04496208540531284
283,total_present_worth,crushing_cost,0.039404259719441705,0.039404259719441705
283,total_present_worth,recycled_aggregate_credit,-0.02814258498876104,0.02814258498876104
283,total_present_worth,discount_rate,-0.19081097347537668,0.19081097347537668
283,gwp_total_project_kgco2e,concrete_gwp_factor,0.9911706484749003,0.9911706484749003
283,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022962216465184888,0.022962216465184888
283,gwp_total_project_kgco2e,rebar_gwp_factor,0.12147965314551987,0.12147965314551987
283,gwp_total_project_kgco2e,trucking_gwp_factor,0.04254707227711483,0.04254707227711483
283,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222442609720977,0.02222442609720977
283,gwp_total_project_kgco2e,crushing_gwp_factor,0.025324227070417694,0.025324227070417694
283,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
284,total_present_worth,concrete_unit_cost,0.8146266492652106,0.8146266492652106
284,total_present_worth,stone_57_unit_cost,0.28420133774584055,0.28420133774584055
284,total_present_worth,rebar_unit_cost,0.4306795560319199,0.4306795560319199
284,total_present_worth,fiber_unit_cost,0.0023173077798389233,0.0023173077798389233
284,total_present_worth,demolition_cost,0.04721702921315881,0.04721702921315881
284,total_present_worth,crushing_cost,0.04072762726931506,0.04072762726931506
284,total_present_worth,recycled_aggregate_credit,-0.030792282226300916,0.030792282226300916
284,total_present_worth,discount_rate,-0.20023236502338954,0.20023236502338954
284,gwp_total_project_kgco2e,concrete_gwp_factor,0.9938054868090103,0.9938054868090103
284,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022988542776555418,0.022988542776555418
284,gwp_total_project_kgco2e,rebar_gwp_factor,0.09918359057032945,0.09918359057032945
284,gwp_total_project_kgco2e,trucking_gwp_factor,0.041454533463909815,0.041454533463909815
284,gwp_total_project_kgco2e,demolition_gwp_factor,0.022259673332903872,0.022259673332903872
284,gwp_total_project_kgco2e,crushing_gwp_factor,0.025479981294255997,0.025479981294255997
284,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
285,total_present_worth,concrete_unit_cost,0.8400855321896983,0.8400855321896983
285,total_present_worth,stone_57_unit_cost,0.29239987744639995,0.29239987744639995
285,total_present_worth,rebar_unit_cost,0.36995644021665464,0.36995644021665464
285,total_present_worth,fiber_unit_cost,0.0020132878348213153,0.0020132878348213153
285,total_present_worth,demolition_cost,0.04859140847274857,0.04859140847274857
285,total_present_worth,crushing_cost,0.04143732755103893,0.04143732755103893
285,total_present_worth,recycled_aggregate_credit,-0.03250467275648987,0.03250467275648987
285,total_present_worth,discount_rate,-0.2060106218638651,0.2060106218638651
285,gwp_total_project_kgco2e,concrete_gwp_factor,0.9952535722985175,0.9952535722985175
285,gwp_total_project_kgco2e,stone_57_gwp_factor,0.023001177595952473,0.023001177595952473
285,gwp_total_project_kgco2e,rebar_gwp_factor,0.08424613294013045,0.08424613294013045
285,gwp_total_project_kgco2e,trucking_gwp_factor,0.040719638592831855,0.040719638592831855
285,gwp_total_project_kgco2e,demolition_gwp_factor,0.02226854125956342,0.02226854125956342
285,gwp_total_project_kgco2e,crushing_gwp_factor,0.02558467279052187,0.02558467279052187
285,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
286,total_present_worth,concrete_unit_cost,0.8623380820196233,0.8623380820196233
286,total_present_worth,stone_57_unit_cost,0.2998262051835145,0.2998262051835145
286,total_present_worth,rebar_unit_cost,0.30501967448437595,0.30501967448437595
286,total_present_worth,fiber_unit_cost,0.001665113946138046,0.001665113946138046
286,total_present_worth,demolition_cost,0.049828415559803364,0.049828415559803364
286,total_present_worth,crushing_cost,0.041970326097684134,0.041970326097684134
286,total_present_worth,recycled_aggregate_credit,-0.03415083083820433,0.03415083083820433
286,total_present_worth,discount_rate,-0.21120576526708235,0.21120576526708235
286,gwp_total_project_kgco2e,concrete_gwp_factor,0.9964534780952534,0.9964534780952534
286,gwp_total_project_kgco2e,stone_57_gwp_factor,0.023008088113139234,0.023008088113139234
286,gwp_total_project_kgco2e,rebar_gwp_factor,0.06924839194478737,0.06924839194478737
286,gwp_total_project_kgco2e,trucking_gwp_factor,0.039965076593042034,0.039965076593042034
286,gwp_total_project_kgco2e,demolition_gwp_factor,0.02227831846164733,0.02227831846164733
286,gwp_total_project_kgco2e,crushing_gwp_factor,0.025688122824099255,0.025688122824099255
286,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
287,total_present_worth,concrete_unit_cost,0.8741176815480152,0.8741176815480152
287,total_present_worth,stone_57_unit_cost,0.3038609171638164,0.3038609171638164
287,total_present_worth,rebar_unit_cost,0.26320189828259277,0.26320189828259277
287,total_present_worth,fiber_unit_cost,0.001427497706778999,0.001427497706778999
287,total_present_worth,demolition_cost,0.05050570393521029,0.05050570393521029
287,total_present_worth,crushing_cost,0.042214049465269625,0.042214049465269625
287,total_present_worth,recycled_aggregate_credit,-0.035114850760349946,0.035114850760349946
287,total_present_worth,discount_rate,-0.21401800870801282,0.21401800870801282
287,gwp_total_project_kgco2e,concrete_gwp_factor,0.9970654592647142,0.9970654592647142
287,gwp_total_project_kgco2e,stone_57_gwp_factor,0.02301359465096544,0.02301359465096544
287,gwp_total_project_kgco2e,rebar_gwp_factor,0.060016818845382736,0.060016818845382736
287,gwp_total_project_kgco2e,trucking_gwp_factor,0.039497904435031164,0.039497904435031164
287,gwp_total_project_kgco2e,demolition_gwp_factor,0.022276183770030475,0.022276183770030475
287,gwp_total_project_kgco2e,crushing_gwp_factor,0.0257457413480903,0.0257457413480903
287,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
288,total_present_worth,concrete_unit_cost,0.8881875836872111,0.8881875836872111
288,total_present_worth,stone_57_unit_cost,0.3088006878667843,0.3088006878667843
288,total_present_worth,rebar_unit_cost,0.2006697643121399,0.2006697643121399
288,total_present_worth,fiber_unit_cost,0.001075144747246058,0.001075144747246058
288,total_present_worth,demolition_cost,0.05133937699851975,0.05133937699851975
288,total_present_worth,crushing_cost,0.042412073848004835,0.042412073848004835
288,total_present_worth,recycled_aggregate_credit,-0.03639619206515048,0.03639619206515048
288,total_present_worth,discount_rate,-0.2174581438790439,0.2174581438790439
288,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977808787774485,0.9977808787774485
288,gwp_total_project_kgco2e,stone_57_gwp_factor,0.023014340756149738,0.023014340756149738
288,gwp_total_project_kgco2e,rebar_gwp_factor,0.046660857844360346,0.046660857844360346
288,gwp_total_project_kgco2e,trucking_gwp_factor,0.038809220679235694,0.038809220679235694
288,gwp_total_project_kgco2e,demolition_gwp_factor,0.022274708444141887,0.022274708444141887
288,gwp_total_project_kgco2e,crushing_gwp_factor,0.02582543949989818,0.02582543949989818
288,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
289,total_present_worth,concrete_unit_cost,0.5710065903921786,0.5710065903921786
289,total_present_worth,stone_57_unit_cost,0.2069620150028488,0.2069620150028488
289,total_present_worth,rebar_unit_cost,0.766452579231029,0.766452579231029
289,total_present_worth,fiber_unit_cost,0.004088722333251489,0.004088722333251489
289,total_present_worth,demolition_cost,0.034209529544307817,0.034209529544307817
289,total_present_worth,crushing_cost,0.031864939189417976,0.031864939189417976
289,total_present_worth,recycled_aggregate_credit,-0.01676569203243428,0.01676569203243428
289,total_present_worth,discount_rate,-0.14525678315835389,0.14525678315835389
289,gwp_total_project_kgco2e,concrete_gwp_factor,0.9722865563140028,0.9722865563140028
289,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022704240311577698,0.022704240311577698
289,gwp_total_project_kgco2e,rebar_gwp_factor,0.22133650426495063,0.22133650426495063
289,gwp_total_project_kgco2e,trucking_gwp_factor,0.047112259134172906,0.047112259134172906
289,gwp_total_project_kgco2e,demolition_gwp_factor,0.021884528262353816,0.021884528262353816
289,gwp_total_project_kgco2e,crushing_gwp_factor,0.024373506528149406,0.024373506528149406
289,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
290,total_present_worth,concrete_unit_cost,0.6711190469796796,0.6711190469796796
290,total_present_worth,stone_57_unit_cost,0.23962628100013855,0.23962628100013855
290,total_present_worth,rebar_unit_cost,0.6597577932335033,0.6597577932335033
290,total_present_worth,fiber_unit_cost,0.0034912953696525184,0.0034912953696525184
290,total_present_worth,demolition_cost,0.039660031100856016,0.039660031100856016
290,total_present_worth,crushing_cost,0.03582132504165653,0.03582132504165653
290,total_present_worth,recycled_aggregate_credit,-0.02234732647517893,0.02234732647517893
290,total_present_worth,discount_rate,-0.16853873154920537,0.16853873154920537
290,gwp_total_project_kgco2e,concrete_gwp_factor,0.9834504261819562,0.9834504261819562
290,gwp_total_project_kgco2e,stone_57_gwp_factor,0.02286086039714435,0.02286086039714435
290,gwp_total_project_kgco2e,rebar_gwp_factor,0.1700417751047527,0.1700417751047527
290,gwp_total_project_kgco2e,trucking_gwp_factor,0.04481538133005415,0.04481538133005415
290,gwp_total_project_kgco2e,demolition_gwp_factor,0.02208412964236965,0.02208412964236965
290,gwp_total_project_kgco2e,crushing_gwp_factor,0.024895631302246254,0.024895631302246254
290,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
291,total_present_worth,concrete_unit_cost,0.7370583473042954,0.7370583473042954
291,total_present_worth,stone_57_unit_cost,0.26011208595415686,0.26011208595415686
291,total_present_worth,rebar_unit_cost,0.5702917336651407,0.5702917336651407
291,total_present_worth,fiber_unit_cost,0.003039518514303807,0.003039518514303807
291,total_present_worth,demolition_cost,0.04312742904582697,0.04312742904582697
291,total_present_worth,crushing_cost,0.03821315652789326,0.03821315652789326
291,total_present_worth,recycled_aggregate_credit,-0.026102106983496843,0.026102106983496843
291,total_present_worth,discount_rate,-0.18313270694525396,0.18313270694525396
291,gwp_total_project_kgco2e,concrete_gwp_factor,0.9887606258698403,0.9887606258698403
291,gwp_total_project_kgco2e,stone_57_gwp_factor,0.02292982024325193,0.02292982024325193
291,gwp_total_project_kgco2e,rebar_gwp_factor,0.13859878764014352,0.13859878764014352
291,gwp_total_project_kgco2e,trucking_gwp_factor,0.043360202435008086,0.043360202435008086
291,gwp_total_project_kgco2e,demolition_gwp_factor,0.022181953103368787,0.022181953103368787
291,gwp_total_project_kgco2e,crushing_gwp_factor,0.025183086750233234,0.025183086750233234
291,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
292,total_present_worth,concrete_unit_cost,0.7802346813742058,0.7802346813742058
292,total_present_worth,stone_57_unit_cost,0.2734214851342326,0.2734214851342326
292,total_present_worth,rebar_unit_cost,0.4989124843593411,0.4989124843593411
292,total_present_worth,fiber_unit_cost,0.0026801134650400456,0.0026801134650400456
292,total_present_worth,demolition_cost,0.04539347027780539,0.04539347027780539
292,total_present_worth,crushing_cost,0.039669320185467725,0.039669320185467725
292,total_present_worth,recycled_aggregate_credit,-0.02863369410722948,0.02863369410722948
292,total_present_worth,discount_rate,-0.19259215288969572,0.19259215288969572
292,gwp_total_project_kgco2e,concrete_gwp_factor,0.9916975351558152,0.9916975351558152
292,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022966472986050594,0.022966472986050594
292,gwp_total_project_kgco2e,rebar_gwp_factor,0.11738047202736819,0.11738047202736819
292,gwp_total_project_kgco2e,trucking_gwp_factor,0.042351882833996754,0.042351882833996754
292,gwp_total_project_kgco2e,demolition_gwp_factor,0.022233110275645247,0.022233110275645247
292,gwp_total_project_kgco2e,crushing_gwp_factor,0.02535116617225247,0.02535116617225247
292,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
293,total_present_worth,concrete_unit_cost,0.8202769482195669,0.8202769482195669
293,total_present_worth,stone_57_unit_cost,0.2860003498952322,0.2860003498952322
293,total_present_worth,rebar_unit_cost,0.41811703159883085,0.41811703159883085
293,total_present_worth,fiber_unit_cost,0.002253815272933526,0.002253815272933526
293,total_present_worth,demolition_cost,0.047518558490207426,0.047518558490207426
293,total_present_worth,crushing_cost,0.04088886471968355,0.04088886471968355
293,total_present_worth,recycled_aggregate_credit,-0.0311539973385416,0.0311539973385416
293,total_present_worth,discount_rate,-0.2015064227729559,0.2015064227729559
293,gwp_total_project_kgco2e,concrete_gwp_factor,0.9941341062322777,0.9941341062322777
293,gwp_total_project_kgco2e,stone_57_gwp_factor,0.022994635056173857,0.022994635056173857
293,gwp_total_project_kgco2e,rebar_gwp_factor,0.09601078782202034,0.09601078782202034
293,gwp_total_project_kgco2e,trucking_gwp_factor,0.04129792376909517,0.04129792376909517
293,gwp_total_project_kgco2e,demolition_gwp_factor,0.022264884500713955,0.022264884500713955
293,gwp_total_project_kgco2e,crushing_gwp_factor,0.025505830954298335,0.025505830954298335
293,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
294,total_present_worth,concrete_unit_cost,0.8423496349296759,0.8423496349296759
294,total_present_worth,stone_57_unit_cost,0.2931422221750489,0.2931422221750489
294,total_present_worth,rebar_unit_cost,0.363962439923281,0.363962439923281
294,total_present_worth,fiber_unit_cost,0.0019802710042801084,0.0019802710042801084
294,total_present_worth,demolition_cost,0.04871505208636603,0.04871505208636603
294,total_present_worth,crushing_cost,0.041495938129814385,0.041495938129814385
294,total_present_worth,recycled_aggregate_credit,-0.032660929463432374,0.032660929463432374
294,total_present_worth,discount_rate,-0.20653236892656732,0.20653236892656732
294,gwp_total_project_kgco2e,concrete_gwp_factor,0.9953781019989514,0.9953781019989514
294,gwp_total_project_kgco2e,stone_57_gwp_factor,0.023003211904017284,0.023003211904017284
294,gwp_total_project_kgco2e,rebar_gwp_factor,0.08282634678500253,0.08282634678500253
294,gwp_total_project_kgco2e,trucking_gwp_factor,0.04064847983763539,0.04064847983763539
294,gwp_total_project_kgco2e,demolition_gwp_factor,0.02227057150990023,0.02227057150990023
294,gwp_total_project_kgco2e,crushing_gwp_factor,0.025594365480829745,0.025594365480829745
294,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
295,total_present_worth,concrete_unit_cost,0.86956998327746,0.86956998327746
295,total_present_worth,stone_57_unit_cost,0.3022940058661016,0.3022940058661016
295,total_present_worth,rebar_unit_cost,0.28017344237725345,0.28017344237725345
295,total_present_worth,fiber_unit_cost,0.001522327585856931,0.001522327585856931
295,total_present_worth,demolition_cost,0.050238778495999524,0.050238778495999524
295,total_present_worth,crushing_cost,0.04213280819218113,0.04213280819218113
295,total_present_worth,recycled_aggregate_credit,-0.03473541202259817,0.03473541202259817
295,total_present_worth,discount_rate,-0.21293112554532065,0.21293112554532065
295,gwp_total_project_kgco2e,concrete_gwp_factor,0.9968312876208445,0.9968312876208445
295,gwp_total_project_kgco2e,stone_57_gwp_factor,0.02301261916501305,0.02301261916501305
295,gwp_total_project_kgco2e,rebar_gwp_factor,0.06372331239134534,0.06372331239134534
295,gwp_total_project_kgco2e,trucking_gwp_factor,0.03968679481117072,0.03968679481117072
295,gwp_total_project_kgco2e,demolition_gwp_factor,0.02227562814305425,0.02227562814305425
295,gwp_total_project_kgco2e,crushing_gwp_factor,0.02572319846545728,0.02572319846545728
295,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
296,total_present_worth,concrete_unit_cost,0.898006984887235,0.898006984887235
296,total_present_worth,stone_57_unit_cost,0.25890287926548117,0.25890287926548117
296,total_present_worth,rebar_unit_cost,0.22699668883851068,0.22699668883851068
296,total_present_worth,fiber_unit_cost,0.0011043551051137422,0.0011043551051137422
296,total_present_worth,demolition_cost,0.05209986030154395,0.05209986030154395
296,total_present_worth,crushing_cost,0.04285037571931616,0.04285037571931616
296,total_present_worth,recycled_aggregate_credit,-0.03618977362567591,0.03618977362567591
296,total_present_worth,discount_rate,-0.219984648024069,0.219984648024069
296,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977314238204367,0.9977314238204367
296,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019053676059781473,0.019053676059781473
296,gwp_total_project_kgco2e,rebar_gwp_factor,0.051447130953058855,0.051447130953058855
296,gwp_total_project_kgco2e,trucking_gwp_factor,0.03683781529819113,0.03683781529819113
296,gwp_total_project_kgco2e,demolition_gwp_factor,0.022256885250022757,0.022256885250022757
296,gwp_total_project_kgco2e,crushing_gwp_factor,0.02582429903391372,0.02582429903391372
296,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
297,total_present_worth,concrete_unit_cost,0.9082454532170263,0.9082454532170263
297,total_present_worth,stone_57_unit_cost,0.26207161779887667,0.26207161779887667
297,total_present_worth,rebar_unit_cost,0.17426705178625085,0.17426705178625085
297,total_present_worth,fiber_unit_cost,0.0008013825550405531,0.0008013825550405531
297,total_present_worth,demolition_cost,0.05275261600010905,0.05275261600010905
297,total_present_worth,crushing_cost,0.04294803372239522,0.04294803372239522
297,total_present_worth,recycled_aggregate_credit,-0.03725221000005289,0.03725221000005289
297,total_present_worth,discount_rate,-0.2226372333465168,0.2226372333465168
297,gwp_total_project_kgco2e,concrete_gwp_factor,0.9982235963120895,0.9982235963120895
297,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01904762014669105,0.01904762014669105
297,gwp_total_project_kgco2e,rebar_gwp_factor,0.040561602121056646,0.040561602121056646
297,gwp_total_project_kgco2e,trucking_gwp_factor,0.036275003012846,0.036275003012846
297,gwp_total_project_kgco2e,demolition_gwp_factor,0.022253082757605232,0.022253082757605232
297,gwp_total_project_kgco2e,crushing_gwp_factor,0.02588631846929853,0.02588631846929853
297,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
298,total_present_worth,concrete_unit_cost,0.9130987364213357,0.9130987364213357
298,total_present_worth,stone_57_unit_cost,0.26358681985327476,0.26358681985327476
298,total_present_worth,rebar_unit_cost,0.1419412489136085,0.1419412489136085
298,total_present_worth,fiber_unit_cost,0.0006219827168247931,0.0006219827168247931
298,total_present_worth,demolition_cost,0.053066218983466494,0.053066218983466494
298,total_present_worth,crushing_cost,0.042952120109756846,0.042952120109756846
298,total_present_worth,recycled_aggregate_credit,-0.03783586461030235,0.03783586461030235
298,total_present_worth,discount_rate,-0.223917143541215,0.223917143541215
298,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984554877389983,0.9984554877389983
298,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019037802660319122,0.019037802660319122
298,gwp_total_project_kgco2e,rebar_gwp_factor,0.03402484661652194,0.03402484661652194
298,gwp_total_project_kgco2e,trucking_gwp_factor,0.0359277434833631,0.0359277434833631
298,gwp_total_project_kgco2e,demolition_gwp_factor,0.022252734502917097,0.022252734502917097
298,gwp_total_project_kgco2e,crushing_gwp_factor,0.025922757393889106,0.025922757393889106
298,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
299,total_present_worth,concrete_unit_cost,0.9157714553568687,0.9157714553568687
299,total_present_worth,stone_57_unit_cost,0.26442856884717947,0.26442856884717947
299,total_present_worth,rebar_unit_cost,0.12013764377592706,0.12013764377592706
299,total_present_worth,fiber_unit_cost,0.0004937082008694833,0.0004937082008694833
299,total_present_worth,demolition_cost,0.053241975094160794,0.053241975094160794
299,total_present_worth,crushing_cost,0.042914699884013884,0.042914699884013884
299,total_present_worth,recycled_aggregate_credit,-0.03820141351537657,0.03820141351537657
299,total_present_worth,discount_rate,-0.2246408552537013,0.2246408552537013
299,gwp_total_project_kgco2e,concrete_gwp_factor,0.9985832000753054,0.9985832000753054
299,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01903647408991859,0.01903647408991859
299,gwp_total_project_kgco2e,rebar_gwp_factor,0.029658582447415437,0.029658582447415437
299,gwp_total_project_kgco2e,trucking_gwp_factor,0.035703593167273444,0.035703593167273444
299,gwp_total_project_kgco2e,demolition_gwp_factor,0.02225163948304466,0.02225163948304466
299,gwp_total_project_kgco2e,crushing_gwp_factor,0.025946451926794584,0.025946451926794584
299,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
300,total_present_worth,concrete_unit_cost,0.8459902794019162,0.8459902794019162
300,total_present_worth,stone_57_unit_cost,0.2440761967795185,0.2440761967795185
300,total_present_worth,rebar_unit_cost,0.391829894147772,0.391829894147772
300,total_present_worth,fiber_unit_cost,0.001968434166931374,0.001968434166931374
300,total_present_worth,demolition_cost,0.049046455836130584,0.049046455836130584
300,total_present_worth,crushing_cost,0.0416562179770145,0.0416562179770145
300,total_present_worth,recycled_aggregate_credit,-0.032161905939648766,0.032161905939648766
300,total_present_worth,discount_rate,-0.20735240092654428,0.20735240092654428
300,gwp_total_project_kgco2e,concrete_gwp_factor,0.9950787310434396,0.9950787310434396
300,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019052352019524942,0.019052352019524942
300,gwp_total_project_kgco2e,rebar_gwp_factor,0.08823851654051142,0.08823851654051142
300,gwp_total_project_kgco2e,trucking_gwp_factor,0.03870686802012275,0.03870686802012275
300,gwp_total_project_kgco2e,demolition_gwp_factor,0.022250067564260026,0.022250067564260026
300,gwp_total_project_kgco2e,crushing_gwp_factor,0.025590595290780244,0.025590595290780244
300,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
301,total_present_worth,concrete_unit_cost,0.8771965789917107,0.8771965789917107
